,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
30,1713795736.2654665,-0.5233397057864267,0.002504783691108104,0.022379631722916474,-0.03573541882489124,-0.0009336203664485985,-0.21343138318322308,-0.0001245546734807622,-0.0003341810700564408
31,1713795736.268,-0.5233164920430424,0.002880369380089369,0.026944206454280317,-0.03629136815697339,-0.002484247764039436,-0.21685900972861819,-0.00014770840456623932,-0.0004998793435057421
32,1713795736.2854664,-0.5234472777839866,-0.002053473896508818,0.026943937305093653,-0.036297418457815214,-0.0012502004104112665,-0.2168583925564757,-0.00013699841686987393,-0.0003647914727552494
33,1713795736.289,-0.5234569339146683,-0.00176340888768322,0.030522824747157826,-0.03614739937374345,-0.002583404788854041,-0.21600295436586164,-0.00015920982468207713,-0.0005221489123090634
34,1713795736.3054914,-0.523357334619052,0.002168665144685749,0.030522999394140445,-0.036140843275889595,-0.0005513163153739427,-0.21600222615399228,-0.00014806425585823295,-0.000381074586389689
35,1713795736.309,-0.5233425842820928,0.002366351362069184,0.030265975108150427,-0.036227034004961106,-0.001969908517978492,-0.21635775053947431,-0.0001697967425442243,-0.0005340140047505773
36,1713795736.3254435,-0.5234444221174658,-0.002039878351559656,0.030265738425423214,-0.03624308746817016,-0.0011778064172242417,-0.2163572025803288,-0.00015842471868810274,-0.0003897431613075958
37,1713795736.329,-0.5234640743034765,-0.0019881300319668986,0.024988680735642452,-0.03646679392586736,-0.0029058669432161614,-0.21719182993735414,-0.00016222310002584757,-0.00039658041926501013
38,1713795736.3454812,-0.5233522967133896,0.002299852639059829,0.02498887097131105,-0.036455143271973696,-0.0007041979118231111,-0.2171911166225239,-0.00015341172369217644,-0.00028944098789516917
39,1713795736.351,-0.5233268471750064,0.002556789905328973,0.022792144830683623,-0.037344357710214604,-0.0030895429211773595,-0.22032714997752043,-0.0001608176542311773,-0.00032337553860814364
40,1713795736.365481,-0.5234396638339287,-0.0021188238589769457,0.022791912534399484,-0.03735606116377009,-0.0011541832519669408,-0.2203265618434473,-0.0001527310990888719,-0.0002360134504915766
41,1713795736.372,-0.5234542173651683,-0.002318586701645402,0.021716414488104983,-0.03967808657568734,-0.002251852375668962,-0.22791285786744603,-0.00017714519417068504,-0.00042813499424238844
